id,title,popularity,release_date,launch Month,launch Year ,vote_average,vote_count
10674,Mulan,103.802,6/18/1998,6,1998,7.915,9009
1646,Freedom Writers,34.56,1/5/2007,1,2007,7.915,2041
334533,Captain Fantastic,36.234,7/8/2016,7,2016,7.914,6065
122906,About Time,58.071,9/4/2013,9,2013,7.912,7856
223,Rebecca,21.28,3/23/1940,3,1940,7.912,1608
949,Heat,64.43,12/15/1995,12,1995,7.911,6649
183011,Justice League: The Flashpoint Paradox,34.194,7/30/2013,7,2013,7.911,1711
10728,Faust,9.864,10/13/1926,10,1926,7.911,310
31442,Ivan's Childhood,16.685,5/9/1962,5,1962,7.91,648
47796,Mamma Roma,13.511,9/22/1962,9,1962,7.91,378
2011,Persepolis,17.932,6/27/2007,6,2007,7.908,1785
7857,Amarcord,13.202,12/18/1973,12,1973,7.908,1021
438695,Sing 2,139.271,12/1/2021,12,2021,7.907,3986
118340,Guardians of the Galaxy,54.527,7/30/2014,7,2014,7.906,26834
194,Amélie,34.034,4/25/2001,4,2001,7.905,10852
316029,The Greatest Showman,58.569,12/20/2017,12,2017,7.904,8910
522212,Just Mercy,30.394,12/25/2019,12,2019,7.903,2062
1402,The Pursuit of Happyness,57.533,12/14/2006,12,2006,7.902,9246
313369,La La Land,59.231,11/29/2016,11,2016,7.901,15745
597,Titanic,132.667,11/18/1997,11,1997,7.9,23876
14574,The Boy in the Striped Pyjamas,67.927,5/7/2008,5,2008,7.9,6610
33,Unforgiven,44.046,8/7/1992,8,1992,7.9,4018
379170,Sherlock: The Abominable Bride,28.632,1/1/2016,1,2016,7.9,2158
775,A Trip to the Moon,25.615,4/17/1902,4,1902,7.9,1607
491480,The Boy Who Harnessed the Wind,36.165,2/14/2019,2,2019,7.9,1538
698948,Thirteen Lives,44.988,7/18/2022,7,2022,7.9,1077
10242,What Ever Happened to Baby Jane?,22.104,10/12/1962,10,1962,7.9,950
505262,My Hero Academia: Two Heroes,58.933,8/3/2018,8,2018,7.9,928
833,Umberto D.,11.921,1/20/1952,1,1952,7.9,604
726684,Miraculous World: Shanghai – The Legend of Ladydragon,71.045,5/15/2021,5,2021,7.9,592
11712,Sanjuro,12.588,1/1/1962,1,1962,7.9,548
25538,Yi Yi,18.203,9/20/2000,9,2000,7.9,470
712454,The Summit of the Gods,12.705,9/22/2021,9,2021,7.9,300
3034,Young Frankenstein,24.428,12/15/1974,12,1974,7.899,2919
60243,A Separation,16.936,2/15/2011,2,2011,7.899,1585
667520,A Whisker Away,77.372,6/18/2020,6,2020,7.898,1264
752,V for Vendetta,50.849,2/23/2006,2,2006,7.897,13688
7984,In the Name of the Father,21.57,12/12/1993,12,1993,7.897,1601
13398,Tokyo Godfathers,22.055,12/29/2003,12,2003,7.896,1086
1892,Return of the Jedi,44.485,5/25/1983,5,1983,7.893,14716
331482,Little Women,49.665,12/25/2019,12,2019,7.893,5786
210577,Gone Girl,109.965,10/1/2014,10,2014,7.892,17550
32085,Vincent,13.481,10/1/1982,10,1982,7.891,801
507089,Five Nights at Freddy's,1252.998,10/25/2023,10,2023,7.888,2516
3112,The Night of the Hunter,23.557,8/26/1955,8,1955,7.888,1432
503314,Dragon Ball Super: Broly,16.225,12/14/2018,12,2018,7.887,2739
354857,Regular Show: The Movie,24.843,9/1/2015,9,2015,7.887,341
527774,Raya and the Last Dragon,91.376,3/3/2021,3,2021,7.886,6346
715931,Emancipation,57.091,12/2/2022,12,2022,7.886,971
827,Diabolique,17.512,1/29/1955,1,1955,7.886,862
11036,The Notebook,72.581,6/25/2004,6,2004,7.883,10735
198,To Be or Not to Be,13.764,3/5/1942,3,1942,7.883,634
435129,The Breadwinner,17.225,11/17/2017,11,2017,7.882,763
2721,Z,10.885,2/26/1969,2,1969,7.882,461
804,Roman Holiday,27.56,8/26/1953,8,1953,7.881,1852
662,La Jetée,13.765,2/16/1962,2,1962,7.881,809
48035,Ordet,14.39,1/9/1955,1,1955,7.881,323
3083,Mr. Smith Goes to Washington,18.338,10/19/1939,10,1939,7.88,945
523781,Words on Bathroom Walls,26.638,8/21/2020,8,2020,7.88,529
20878,"Kidnapping, Caucasian Style",13.554,4/1/1967,4,1967,7.879,203
393,Kill Bill: Vol. 2,44.784,4/16/2004,4,2004,7.878,13029
1394,Nostalgia,15.645,5/1/1983,5,1983,7.878,470
594634,Close to the Horizon,20.596,10/10/2019,10,2019,7.878,454
369557,Sing Street,20.087,3/11/2016,3,2016,7.876,2132
665,Ben-Hur,54.043,11/18/1959,11,1959,7.874,2496
3870,1900,16.371,8/28/1976,8,1976,7.874,566
11830,Tampopo,18.128,11/23/1985,11,1985,7.874,301
3078,It Happened One Night,14.967,2/22/1934,2,1934,7.872,1106
94047,My Way,20.418,12/21/2011,12,2011,7.871,354
24238,Mary and Max,14.707,2/9/2009,2,2009,7.87,1794
29455,Winter Light,11.831,2/11/1963,2,1963,7.87,399
275,Fargo,47.189,3/8/1996,3,1996,7.869,7383
265195,Wild Tales,19.944,8/21/2014,8,2014,7.869,3117
652722,In the Arms of an Assassin,16.949,12/6/2019,12,2019,7.869,383
381341,Perfect Strangers,27.353,2/11/2016,2,2016,7.868,4172
16,Dancer in the Dark,21.43,6/30/2000,6,2000,7.868,1645
180147,We Are the Nobles,13.318,3/28/2013,3,2013,7.867,467
530254,The Witch: Part 1. The Subversion,36.217,6/27/2018,6,2018,7.867,452
505192,Shoplifters,37.353,6/2/2018,6,2018,7.865,1862
24167,Two Women,11.274,12/22/1960,12,1960,7.863,483
14836,Coraline,133.989,2/5/2009,2,2009,7.862,7154
152601,Her,42.687,12/18/2013,12,2013,7.861,13524
430424,See You Up There,15.82,10/25/2017,10,2017,7.861,1190
2440,Joint Security Area,17.81,9/9/2000,9,2000,7.86,616
938008,The Killer,46.532,7/13/2022,7,2022,7.86,300
266856,The Theory of Everything,37.698,11/26/2014,11,2014,7.859,10133
777,Grand Illusion,12.72,6/4/1937,6,1937,7.858,618
632322,All My Life,18.479,10/23/2020,10,2020,7.857,447
508943,Luca,102.435,6/17/2021,6,2021,7.856,7738
25364,Ace in the Hole,19.437,6/29/1951,6,1951,7.856,599
32480,The Marquis of Grillo,7.403,12/23/1981,12,1981,7.855,423
453,A Beautiful Mind,115.866,12/14/2001,12,2001,7.854,9565
399174,Isle of Dogs,37.1,3/23/2018,3,2018,7.854,4502
11293,Paper Moon,22.389,5/9/1973,5,1973,7.854,641
235,Stand by Me,39.227,8/8/1986,8,1986,7.853,5388
613,Downfall,26.352,9/16/2004,9,2004,7.853,3514
1607,A Bronx Tale,62.864,10/1/1993,10,1993,7.852,2189
16804,Departures,17.392,9/13/2008,9,2008,7.851,756
89,Indiana Jones and the Last Crusade,95.367,5/24/1989,5,1989,7.85,9426
185789,Mulholland Dr.,7.543,1/1/1999,1,1999,7.85,440
113,"Spring, Summer, Fall, Winter... and Spring",21.915,9/19/2003,9,2003,7.849,967
579245,The Specials,12.722,10/23/2019,10,2019,7.849,832
581,Dances with Wolves,34.586,3/30/1990,3,1990,7.848,3885
631,Sunrise: A Song of Two Humans,16.052,11/4/1927,11,1927,7.847,728
16859,Kiki's Delivery Service,67.14,7/29/1989,7,1989,7.846,3639
593,Solaris,21.045,3/20/1972,3,1972,7.846,1447
398924,A Bag of Marbles,13.859,1/18/2017,1,2017,7.846,793
546554,Knives Out,73.785,11/27/2019,11,2019,7.845,11320
391,A Fistful of Dollars,39.026,9/12/1964,9,1964,7.845,3826
33320,Millennium Actress,26.288,9/14/2002,9,2002,7.843,722
9479,The Nightmare Before Christmas,132.268,10/9/1993,10,1993,7.842,8717
1675,Day for Night,14.994,5/24/1973,5,1973,7.842,555
115,The Big Lebowski,47.126,3/6/1998,3,1998,7.841,10495
59440,Warrior,54.647,9/9/2011,9,2011,7.841,4223
5924,Papillon,21.953,12/13/1973,12,1973,7.841,1737
93,Anatomy of a Murder,23.652,7/1/1959,7,1959,7.841,870
293299,Feast,15.449,10/25/2014,10,2014,7.841,814
83564,La luna,12.888,2/10/2012,2,2012,7.841,748
650031,The Shadow in My Eye,19.954,10/28/2021,10,2021,7.84,430
200727,"Love, Rosie",37.583,10/16/2014,10,2014,7.839,5953
22596,Safety Last!,15.95,4/1/1923,4,1923,7.839,444
698508,Redeeming Love,49.675,1/21/2022,1,2022,7.839,307
585,"Monsters, Inc.",141.907,11/1/2001,11,2001,7.837,17364
585511,Luck,169.473,8/5/2022,8,2022,7.837,1484
5511,Le Samouraï,23.201,10/25/1967,10,1967,7.836,914
968,Dog Day Afternoon,27.827,9/21/1975,9,1975,7.835,2710
301,Rio Bravo,34.37,3/18/1959,3,1959,7.835,1034
152742,The Best Offer,18.679,1/1/2013,1,2013,7.834,2679
934,Rififi,8.763,4/13/1955,4,1955,7.834,498
826,The Bridge on the River Kwai,24.742,10/11/1957,10,1957,7.832,1892
11049,Interstella 5555,14.516,5/28/2003,5,2003,7.831,370
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,25.784,9/14/2021,9,2021,7.83,358
1018,Mulholland Drive,45.7,6/6/2001,6,2001,7.829,5733
31011,Mr. Nobody,29.654,11/6/2009,11,2009,7.829,5558
556901,Teen Titans Go! vs. Teen Titans,31.224,7/21/2019,7,2019,7.828,441
901563,Close,31.385,11/1/2022,11,2022,7.827,530
12,Finding Nemo,95.279,5/30/2003,5,2003,7.825,18221
22843,Evangelion: 2.0 You Can (Not) Advance,50.948,6/26/2009,6,2009,7.825,776
80,Before Sunset,22.718,6/16/2004,6,2004,7.824,3118
545611,Everything Everywhere All at Once,103.369,3/24/2022,3,2022,7.821,5396
136,Freaks,25.472,2/12/1932,2,1932,7.821,1078
359156,Don't Be Bad,9.011,9/8/2015,9,2015,7.82,917
596,The Grapes of Wrath,20.46,3/15/1940,3,1940,7.82,884
502,Fail Safe,19.194,10/7/1964,10,1964,7.82,334
805,Rosemary's Baby,30.153,6/12/1968,6,1968,7.819,3587
915935,Anatomy of a Fall,44.767,8/23/2023,8,2023,7.819,345
56231,The Working Class Goes to Heaven,7.436,9/17/1971,9,1971,7.819,312
263115,Logan,88.509,2/28/2017,2,2017,7.818,18249
47931,Elite Squad: The Enemy Within,28.778,10/8/2010,10,2010,7.818,1731
677638,We Bare Bears: The Movie,31.577,6/30/2020,6,2020,7.818,781
10191,How to Train Your Dragon,62.207,3/18/2010,3,2010,7.816,12205
314365,Spotlight,27.819,11/6/2015,11,2015,7.816,7834
445030,No Game No Life: Zero,22.106,7/15/2017,7,2017,7.816,345
674,Harry Potter and the Goblet of Fire,161.512,11/16/2005,11,2005,7.815,19473
335578,Land of Mine,17.191,12/3/2015,12,2015,7.813,1297
2062,Ratatouille,122.678,6/28/2007,6,2007,7.811,15898
579974,RRR,58.807,3/24/2022,3,2022,7.811,1102
22683,Gifted Hands: The Ben Carson Story,35.144,2/7/2009,2,2009,7.811,574
5915,Into the Wild,35.723,9/11/2007,9,2007,7.809,9090
367412,Whiplash,9.664,1/18/2013,1,2013,7.809,317
393559,My Life as a Zucchini,14.649,9/22/2016,9,2016,7.808,1232
11953,Kagemusha,20.419,4/26/1980,4,1980,7.807,584
29845,A Woman Under the Influence,12.119,11/18/1974,11,1974,7.807,425
348892,Bajrangi Bhaijaan,16.749,7/17/2015,7,2015,7.806,439
21135,L'Eclisse,14.143,4/12/1962,4,1962,7.806,423
107,Snatch,45.083,9/1/2000,9,2000,7.805,8408
776305,Belle,29.911,7/16/2021,7,2021,7.805,645
4977,Paprika,34.91,10/21/2006,10,2006,7.804,2106
29458,One Hundred Steps,9.667,9/1/2000,9,2000,7.804,611
31056,A Short Film About Love,10.744,8/21/1988,8,1988,7.803,323
887,The Best Years of Our Lives,18.525,12/25/1946,12,1946,7.802,584
142,Brokeback Mountain,41.476,9/10/2005,9,2005,7.801,6484
762,Monty Python and the Holy Grail,31.176,5/25/1975,5,1975,7.801,5354
49797,I Saw the Devil,39.102,8/12/2010,8,2010,7.801,2297
11621,Porco Rosso,38.456,7/18/1992,7,1992,7.8,2967
6075,Carlito's Way,33.338,11/10/1993,11,1993,7.8,2893
382591,Two Is a Family,21.79,12/7/2016,12,2016,7.8,2854
937278,A Man Called Otto,71.43,12/28/2022,12,2022,7.8,2013
882569,Guy Ritchie's The Covenant,161.045,4/19/2023,4,2023,7.8,1845
10774,Network,30.233,11/14/1976,11,1976,7.8,1540
10775,Infernal Affairs,28.41,12/12/2002,12,2002,7.8,1469
486589,Red Shoes and the Seven Dwarfs,52.667,7/25/2019,7,2019,7.8,1005
581528,"The Gangster, the Cop, the Devil",75.783,5/15/2019,5,2019,7.8,855
609242,The Heist of the Century,24.828,1/16/2020,1,2020,7.8,714
496450,"Miraculous: Ladybug & Cat Noir, The Movie",204.454,7/5/2023,7,2023,7.8,663
18079,Nine Queens,14.419,8/31/2000,8,2000,7.8,633
52629,El Infierno,44.297,9/3/2010,9,2010,7.8,592
11656,The Virgin Spring,16.407,2/8/1960,2,1960,7.8,554
126319,Ernest & Celestine,16.344,12/12/2012,12,2012,7.8,553
11602,Through a Glass Darkly,10.428,10/16/1961,10,1961,7.8,440
582927,I'm No Longer Here,19.547,10/21/2019,10,2019,7.8,440
573164,An Egg Rescue,21.819,8/12/2021,8,2021,7.8,366
52345,Lisbela and the Prisoner,1.239,8/22/2003,8,2003,7.8,361
25606,White Collar Blues,9.583,3/27/1975,3,1975,7.799,782
22,Pirates of the Caribbean: The Curse of the Black Pearl,124.301,7/9/2003,7,2003,7.796,19420
24480,Partly Cloudy,18.833,5/28/2009,5,2009,7.796,969
419478,Midnight Sun,42.27,3/22/2018,3,2018,7.794,3250
113833,The Normal Heart,18.665,5/25/2014,5,2014,7.794,826
1280,3-Iron,16.104,10/15/2004,10,2004,7.793,1050
10193,Toy Story 3,83.627,6/16/2010,6,2010,7.792,13898
603692,John Wick: Chapter 4,383.995,3/22/2023,3,2023,7.792,5028
262,The King of Comedy,27.829,12/18/1982,12,1982,7.791,2056
9421,The Dinner Game,13.45,4/15/1998,4,1998,7.79,1766
13042,Presto,15.249,6/27/2008,6,2008,7.79,929
479718,The Outlaws,41.005,10/3/2017,10,2017,7.79,319
2118,L.A. Confidential,33.685,9/19/1997,9,1997,7.789,4534
10315,Fantastic Mr. Fox,58.522,10/23/2009,10,2009,7.788,4902
11697,The Man Who Shot Liberty Valance,29.226,4/13/1962,4,1962,7.788,1018
84892,The Perks of Being a Wallflower,60.557,9/20/2012,9,2012,7.787,9925
1366,Rocky,58.868,11/21/1976,11,1976,7.787,7253
277216,Straight Outta Compton,48.273,8/11/2015,8,2015,7.787,3639
423612,Never Look Away,14.409,10/3/2018,10,2018,7.787,630
438631,Dune,121.675,9/15/2021,9,2021,7.786,9609
554590,Tod@s Caen,14.505,8/30/2019,8,2019,7.785,469
770254,Back to the Outback,45.881,12/3/2021,12,2021,7.783,683
141,Donnie Darko,47.303,10/24/2001,10,2001,7.782,11638
30588,Monsieur Verdoux,10.632,9/26/1947,9,1947,7.782,379
705861,Hustle,46.669,6/3/2022,6,2022,7.781,2236
149870,The Wind Rises,52.595,7/20/2013,7,2013,7.78,2702
726759,Tetris,43.082,3/15/2023,3,2023,7.78,945
1626,Vivre Sa Vie,11.329,9/20/1962,9,1962,7.78,576
562,Die Hard,70.741,7/15/1988,7,1988,7.779,10321
14069,The Girl Who Leapt Through Time,25.203,7/15/2006,7,2006,7.778,1872
49026,The Dark Knight Rises,90.781,7/17/2012,7,2012,7.777,21539
144,Wings of Desire,15.42,5/17/1987,5,1987,7.777,1166
336804,Mustang,15.175,6/17/2015,6,2015,7.776,1292
553,Dogville,24.345,5/19/2003,5,2003,7.773,2232
13855,The Chaser,21.669,2/14/2008,2,2008,7.773,1183
9475,Scent of a Woman,44.154,12/23/1992,12,1992,7.772,3070
1480,Touch of Evil,29.577,3/30/1958,3,1958,7.771,1317
323272,War Room,33.021,8/28/2015,8,2015,7.771,426
117,The Untouchables,40.381,6/3/1987,6,1987,7.77,5247
20126,Deep Red,17.123,3/7/1975,3,1975,7.77,1330
169813,Short Term 12,12.922,8/23/2013,8,2013,7.769,1209
5961,Fanny and Alexander,16.346,12/17/1982,12,1982,7.769,704
25253,Crooks in Clover,8.861,11/27/1963,11,1963,7.767,467
86837,Amour,17.402,9/20/2012,9,2012,7.766,1493
5544,Hiroshima Mon Amour,16.518,6/10/1959,6,1959,7.765,721
49687,Marriage Italian Style,15.334,12/18/1964,12,1964,7.765,455
587,Big Fish,29.823,12/25/2003,12,2003,7.763,6757
14282,Ninja Scroll,25.978,6/5/1993,6,1993,7.763,558
925,Do the Right Thing,24.441,6/14/1989,6,1989,7.762,1593
303,Notorious,18.269,8/21/1946,8,1946,7.762,1450
531,The Wrong Trousers,14.339,12/17/1993,12,1993,7.762,878
12444,Harry Potter and the Deathly Hallows: Part 1,147.492,11/17/2010,11,2010,7.761,17947
317442,The Last: Naruto the Movie,51.295,12/6/2014,12,2014,7.761,1734
744114,My Policeman,17.787,10/20/2022,10,2022,7.761,593
380,Rain Man,37.605,12/12/1988,12,1988,7.76,5885
1417,Pan's Labyrinth,46.466,10/10/2006,10,2006,7.758,9929
396535,Train to Busan,80.796,7/20/2016,7,2016,7.758,6805
6844,The Ten Commandments,61.885,10/5/1956,10,1956,7.758,1422
428493,God's Own Country,21.353,9/1/2017,9,2017,7.758,833
583,Life of Brian,35.22,8/17/1979,8,1979,7.757,4047
11902,Underground,19.138,4/11/1995,4,1995,7.757,596
166428,How to Train Your Dragon: The Hidden World,101.745,1/3/2019,1,2019,7.756,5888
766507,Prey,133.817,8/2/2022,8,2022,7.755,5950
11005,Awakenings,29.523,12/4/1990,12,1990,7.755,2308
27670,Nothing Left to Do but Cry,9.001,12/20/1984,12,1984,7.754,1062
165,Back to the Future Part II,46.022,11/22/1989,11,1989,7.753,11953
1700,Misery,32.119,11/30/1990,11,1990,7.753,4234
703,Annie Hall,25.007,4/19/1977,4,1977,7.753,3597
14756,Ip Man,20.326,12/12/2008,12,2008,7.753,3491
2108,The Breakfast Club,38.975,2/15/1985,2,1985,7.75,7550
502356,The Super Mario Bros. Movie,502.499,4/5/2023,4,2023,7.75,7233
492188,Marriage Story,24.736,9/28/2019,9,2019,7.75,6537
322,Mystic River,30.993,3/3/2003,3,2003,7.75,6122
61979,Three Steps Above Heaven,73.133,12/3/2010,12,2010,7.75,2819
40662,Batman: Under the Red Hood,36.473,7/27/2010,7,2010,7.75,1478
696,Manhattan,20.699,4/25/1979,4,1979,7.749,2164
10757,Kabhi Khushi Kabhie Gham,30.764,12/14/2001,12,2001,7.749,498
269149,Zootopia,122.557,2/11/2016,2,2016,7.748,15384
273248,The Hateful Eight,53.68,12/25/2015,12,2015,7.748,13394
506574,Descendants 3,61.431,8/2/2019,8,2019,7.748,1389
143,All Quiet on the Western Front,31.71,4/29/1930,4,1930,7.748,705
656563,Rich in Love,16.26,4/30/2020,4,2020,7.748,592
17483,Shelter,14.589,6/16/2007,6,2007,7.747,454
792,Platoon,43.005,12/19/1986,12,1986,7.744,4150
10229,A Walk to Remember,35.17,1/25/2002,1,2002,7.744,3812
396,Who's Afraid of Virginia Woolf?,17.501,6/22/1966,6,1966,7.744,743
903,Cool Hand Luke,35.494,11/1/1967,11,1967,7.743,1281
374473,"I, Daniel Blake",12.217,10/21/2016,10,2016,7.743,1280
375794,No Manches Frida,37.426,9/2/2016,9,2016,7.743,794
10227,PlayTime,18.582,12/16/1967,12,1967,7.743,508
22504,The King and the Mockingbird,11.498,3/19/1980,3,1980,7.743,344
45269,The King's Speech,28.123,11/26/2010,11,2010,7.742,8219
502033,Sound of Metal,27.623,11/20/2020,11,2020,7.742,2294
525,The Blues Brothers,34.796,6/16/1980,6,1980,7.739,3864
352173,Drishyam,16.989,7/30/2015,7,2015,7.739,358
49046,All Quiet on the Western Front,89.87,10/7/2022,10,2022,7.738,3260
30018,Mother,24.389,5/28/2009,5,2009,7.737,1318
713776,If Anything Happens I Love You,15.943,3/7/2020,3,2020,7.736,811
177572,Big Hero 6,143.053,10/24/2014,10,2014,7.735,14846
12429,Ponyo,69.031,7/19/2008,7,2008,7.735,3851
123025,"Batman: The Dark Knight Returns, Part 1",32.938,8/21/2012,8,2012,7.735,1472
33602,Temple Grandin,25.668,2/6/2010,2,2010,7.734,386
12405,Slumdog Millionaire,36.514,11/12/2008,11,2008,7.733,10000
10020,Beauty and the Beast,99.946,10/22/1991,10,1991,7.733,9349
808,Shrek,137.84,5/18/2001,5,2001,7.732,15966
334,Magnolia,31.224,12/10/1999,12,1999,7.731,3276
211954,Instructions Not Included,25.655,7/20/2013,7,2013,7.731,825
413594,Sword Art Online: The Movie – Ordinal Scale,25.587,2/18/2017,2,2017,7.731,626
539517,Constantine: City of Demons - The Movie,23.606,10/4/2018,10,2018,7.729,548
451945,BPM (Beats per Minute),17.888,8/23/2017,8,2017,7.728,1286
234200,Pride,17.169,9/12/2014,9,2014,7.727,1223
801335,Girl in the Basement,104.478,2/27/2021,2,2021,7.727,587
81401,The Turin Horse,10.137,2/15/2011,2,2011,7.727,322
9800,Philadelphia,28.495,12/22/1993,12,1993,7.726,3952
976573,Elemental,491.164,6/14/2023,6,2023,7.725,3053
359784,Maudie,22.058,6/16/2016,6,2016,7.725,397
216,Ali: Fear Eats the Soul,12.045,6/5/1974,6,1974,7.725,351
556984,The Trial of the Chicago 7,22.386,9/25/2020,9,2020,7.723,2799
724495,The Woman King,107.089,9/16/2022,9,2022,7.723,1781
963,The Maltese Falcon,25.157,10/18/1941,10,1941,7.723,1523
573699,White Snake,29.972,1/11/2019,1,2019,7.723,417
929170,Honor Society,26.55,7/23/2022,7,2022,7.723,323
404,The Straight Story,15.502,10/15/1999,10,1999,7.722,1385
508439,Onward,54.917,2/29/2020,2,2020,7.721,5745
205,Hotel Rwanda,21.582,12/22/2004,12,2004,7.721,2655
393729,Divines,9.894,8/31/2016,8,2016,7.721,639
337960,Holding the Man,16.765,8/27/2015,8,2015,7.721,430
25050,Still Walking,17.177,6/28/2008,6,2008,7.721,323
1908,Inherit the Wind,13.709,7/7/1960,7,1960,7.72,370
15916,Angel's Egg,16.231,12/22/1985,12,1985,7.719,360
672,Harry Potter and the Chamber of Secrets,160.38,11/13/2002,11,2002,7.718,20602
162,Edward Scissorhands,69.466,12/7/1990,12,1990,7.718,12171
5528,The Chorus,17.69,3/17/2004,3,2004,7.717,2237
653,Nosferatu,32.842,2/16/1922,2,1922,7.715,1789
24160,My Friends Act II,8.284,12/22/1982,12,1982,7.715,318
3114,The Searchers,33.279,5/16/1956,5,1956,7.714,1271
336,"Duck, You Sucker",18.228,10/20/1971,10,1971,7.714,960
244063,Boys,13.296,1/8/2014,1,2014,7.714,640
28162,A Matter of Life and Death,17.363,12/15/1946,12,1946,7.713,352
96721,Rush,33.408,9/2/2013,9,2013,7.712,6658
203217,My Mom Is a Character,5.506,6/21/2013,6,2013,7.712,616
15265,The Red Balloon,12.52,8/24/1956,8,1956,7.712,349
24428,The Avengers,189.393,4/25/2012,4,2012,7.711,29371
19026,Azur & Asmar: The Princes' Quest,16.367,5/21/2006,5,2006,7.711,573
614917,King Richard,48.42,11/18/2021,11,2021,7.71,2133
309,The Celebration,15.349,6/19/1998,6,1998,7.71,954
137182,The Broken Circle Breakdown,13.508,10/9/2012,10,2012,7.709,989
40619,Day & Night,10.153,6/17/2010,6,2010,7.709,834
242582,Nightcrawler,70.354,10/23/2014,10,2014,7.706,10128
9806,The Incredibles,96.659,10/27/2004,10,2004,7.705,16736
15121,The Sound of Music,34.113,3/29/1965,3,1965,7.705,3014
537116,"tick, tick... BOOM!",29.34,11/11/2021,11,2021,7.705,1857
11299,Cowboy Bebop: The Movie,25.004,9/1/2001,9,2001,7.704,785
16237,Teen Titans: Trouble in Tokyo,216.616,9/15/2006,9,2006,7.704,343
272,Batman Begins,73.493,6/10/2005,6,2005,7.703,19774
632,Stalag 17,18.67,5/29/1953,5,1953,7.703,538
499,Cléo from 5 to 7,22.339,4/11/1962,4,1962,7.702,593
851,Brief Encounter,20.886,11/24/1945,11,1945,7.702,547
414906,The Batman,192.512,3/1/2022,3,2022,7.7,8808
873,The Color Purple,31.132,12/18/1985,12,1985,7.7,1567
16052,Selena,28.125,3/21/1997,3,1997,7.7,1158
